ad_id,product,channel,audience,date,impressions,clicks,conversions,spend,headline_len,sentiment,ctr,cvr
ad_1204,Eco Bottle,google_search,Students 18-25,2025-10-06,5493,121,1,61.24,35,0.084,0.022028035681776807,0.008264462809917356
ad_1205,Eco Bottle,youtube,Professionals 30-45,2025-08-26,718,1,0,7.88,31,0.202,0.001392757660167131,0.0
ad_1206,Online MBA Course,facebook,Men 25-40,2025-09-01,157,4,0,1.68,57,-0.012,0.025477707006369428,0.0
ad_1207,NoiseCancel Headphones,google_search,Men 25-40,2025-09-22,892,34,1,13.07,38,-0.095,0.03811659192825112,0.029411764705882353
ad_1208,NoiseCancel Headphones,instagram,Professionals 30-45,2025-11-06,2549,35,0,34.34,45,-0.454,0.013730874852883483,0.0
ad_1209,Organic Face Cream,instagram,Men 25-40,2025-08-18,512,5,0,6.91,25,-0.113,0.009765625,0.0
ad_1210,Eco Bottle,instagram,Professionals 30-45,2025-10-11,1187,21,0,15.69,19,0.072,0.017691659646166806,0.0
ad_1211,NoiseCancel Headphones,facebook,Professionals 30-45,2025-08-19,1184,12,1,16.53,28,0.379,0.010135135135135136,0.08333333333333333
ad_1212,Online MBA Course,facebook,Women 25-40,2025-11-09,459,7,0,6.79,57,0.105,0.015250544662309368,0.0
ad_1213,Organic Face Cream,youtube,Women 25-40,2025-11-09,2858,26,1,29.97,13,-0.286,0.009097270818754374,0.038461538461538464
ad_1214,Eco Bottle,youtube,Women 25-40,2025-08-27,695,9,1,9.98,44,0.183,0.012949640287769784,0.1111111111111111
ad_1215,Organic Face Cream,facebook,Professionals 30-45,2025-11-01,688,5,0,7.31,14,0.123,0.007267441860465116,0.0
ad_1216,Eco Bottle,instagram,Men 25-40,2025-08-30,1338,11,0,15.85,42,0.27,0.008221225710014948,0.0
ad_1217,Smartwatch Pro,instagram,Professionals 30-45,2025-09-27,1703,32,1,24.47,22,-0.109,0.018790369935408103,0.03125
ad_1218,Online MBA Course,instagram,Women 25-40,2025-09-02,1020,8,0,11.54,32,-0.042,0.00784313725490196,0.0
ad_1219,Online MBA Course,instagram,Men 25-40,2025-10-01,47,0,0,0.69,36,0.228,0.0,0.0
ad_1220,NoiseCancel Headphones,instagram,Men 25-40,2025-11-04,674,10,0,9.47,49,-0.17,0.01483679525222552,0.0
ad_1221,Online MBA Course,facebook,Professionals 30-45,2025-08-26,479,5,0,6.21,30,-0.078,0.010438413361169102,0.0
ad_1222,NoiseCancel Headphones,youtube,Professionals 30-45,2025-10-05,1487,14,0,18.7,35,0.112,0.00941492938802959,0.0
ad_1223,NoiseCancel Headphones,instagram,Men 25-40,2025-11-07,2858,37,2,41.45,36,0.218,0.012946116165150455,0.05405405405405406
ad_1224,Organic Face Cream,youtube,Men 25-40,2025-09-25,1823,23,1,21.89,48,-0.251,0.012616566099835436,0.043478260869565216
ad_1225,Online MBA Course,google_search,Professionals 30-45,2025-09-21,1234,43,8,17.62,45,-0.244,0.03484602917341977,0.18604651162790697
ad_1226,Online MBA Course,facebook,Students 18-25,2025-11-05,463,6,1,5.56,54,0.379,0.012958963282937365,0.16666666666666666
ad_1227,Smartwatch Pro,facebook,Women 25-40,2025-10-08,1764,15,1,23.52,44,-0.173,0.008503401360544218,0.06666666666666667
ad_1228,Organic Face Cream,instagram,Students 18-25,2025-08-23,269,2,0,3.91,21,-0.366,0.007434944237918215,0.0
ad_1229,Organic Face Cream,google_search,Professionals 30-45,2025-09-22,2495,69,0,30.83,20,0.383,0.027655310621242483,0.0
ad_1230,NoiseCancel Headphones,instagram,Professionals 30-45,2025-10-04,1700,18,3,20.88,22,0.037,0.010588235294117647,0.16666666666666666
ad_1231,Online MBA Course,instagram,Men 25-40,2025-11-03,266,3,0,3.5,31,0.238,0.011278195488721804,0.0
ad_1232,NoiseCancel Headphones,instagram,Men 25-40,2025-09-04,622,6,0,8.38,45,-0.062,0.00964630225080386,0.0
ad_1233,Eco Bottle,youtube,Women 25-40,2025-09-14,1020,15,0,11.54,51,0.214,0.014705882352941176,0.0
ad_1234,Online MBA Course,google_search,Women 25-40,2025-09-03,1436,53,1,21.12,40,-0.177,0.03690807799442897,0.018867924528301886
ad_1235,Eco Bottle,google_search,Men 25-40,2025-10-16,2056,63,1,26.51,56,-0.127,0.0306420233463035,0.015873015873015872
ad_1236,Eco Bottle,facebook,Women 25-40,2025-08-20,18,0,0,0.21,54,0.087,0.0,0.0
ad_1237,Eco Bottle,google_search,Students 18-25,2025-09-28,672,19,2,9.2,19,0.358,0.028273809523809524,0.10526315789473684
ad_1238,Smartwatch Pro,youtube,Women 25-40,2025-09-14,200,0,0,2.76,20,-0.026,0.0,0.0
ad_1239,Organic Face Cream,youtube,Men 25-40,2025-09-07,459,6,0,6.42,18,0.641,0.013071895424836602,0.0
ad_1240,Organic Face Cream,facebook,Men 25-40,2025-08-21,363,4,0,4.47,24,0.043,0.011019283746556474,0.0
ad_1241,Smartwatch Pro,google_search,Women 25-40,2025-10-20,681,20,1,10.0,47,0.15,0.02936857562408223,0.05
ad_1242,Online MBA Course,youtube,Women 25-40,2025-10-11,903,9,0,12.03,49,-0.176,0.009966777408637873,0.0
ad_1243,Smartwatch Pro,facebook,Women 25-40,2025-09-23,292,3,1,3.58,34,0.28,0.010273972602739725,0.3333333333333333
ad_1244,Eco Bottle,instagram,Men 25-40,2025-11-03,1240,19,0,15.82,50,0.803,0.01532258064516129,0.0
ad_1245,Organic Face Cream,youtube,Men 25-40,2025-10-15,595,9,0,6.13,24,0.367,0.015126050420168067,0.0
ad_1246,Smartwatch Pro,facebook,Professionals 30-45,2025-10-16,1153,9,0,15.95,44,-0.02,0.007805724197745013,0.0
ad_1247,Organic Face Cream,facebook,Men 25-40,2025-10-30,539,10,0,6.65,49,0.261,0.01855287569573284,0.0
ad_1248,Organic Face Cream,instagram,Professionals 30-45,2025-09-08,2425,22,1,30.71,30,0.464,0.009072164948453608,0.045454545454545456
ad_1249,Online MBA Course,facebook,Women 25-40,2025-10-21,322,5,0,3.27,24,-0.22,0.015527950310559006,0.0
ad_1250,Smartwatch Pro,google_search,Men 25-40,2025-08-23,2201,70,5,28.71,36,0.076,0.03180372557928214,0.07142857142857142
ad_1251,NoiseCancel Headphones,youtube,Women 25-40,2025-11-07,5288,57,1,67.16,49,0.629,0.01077912254160363,0.017543859649122806
ad_1252,NoiseCancel Headphones,instagram,Men 25-40,2025-10-26,17,0,0,0.24,47,0.363,0.0,0.0
ad_1253,Online MBA Course,facebook,Women 25-40,2025-09-29,40,3,0,0.44,48,0.434,0.075,0.0
ad_1254,NoiseCancel Headphones,instagram,Men 25-40,2025-09-02,473,10,0,5.15,27,-0.281,0.021141649048625793,0.0
ad_1255,NoiseCancel Headphones,youtube,Professionals 30-45,2025-10-06,136,0,0,1.82,42,-0.274,0.0,0.0
ad_1256,Smartwatch Pro,instagram,Professionals 30-45,2025-10-17,974,12,0,13.63,50,0.068,0.012320328542094456,0.0
ad_1257,Organic Face Cream,google_search,Women 25-40,2025-09-05,53,2,0,0.63,58,0.189,0.03773584905660377,0.0
ad_1258,Organic Face Cream,google_search,Professionals 30-45,2025-10-08,254,5,0,2.66,13,0.041,0.01968503937007874,0.0
ad_1259,Organic Face Cream,instagram,Students 18-25,2025-10-27,103,1,0,1.25,39,-0.203,0.009708737864077669,0.0
ad_1260,Smartwatch Pro,facebook,Men 25-40,2025-09-04,4986,33,1,66.6,14,-0.273,0.006618531889290012,0.030303030303030304
ad_1261,Organic Face Cream,google_search,Students 18-25,2025-10-02,43,2,0,0.63,11,-0.018,0.046511627906976744,0.0
ad_1262,Online MBA Course,facebook,Professionals 30-45,2025-08-18,618,8,0,6.44,16,0.241,0.012944983818770227,0.0
ad_1263,Eco Bottle,instagram,Men 25-40,2025-10-19,723,16,0,10.84,59,-0.165,0.022130013831258646,0.0
ad_1264,NoiseCancel Headphones,google_search,Men 25-40,2025-10-16,270,7,0,3.59,54,0.408,0.025925925925925925,0.0
ad_1265,NoiseCancel Headphones,google_search,Women 25-40,2025-10-07,565,15,0,8.28,48,0.237,0.02654867256637168,0.0
ad_1266,Organic Face Cream,facebook,Men 25-40,2025-09-30,1507,17,0,17.6,54,0.262,0.0112806901128069,0.0
ad_1267,Organic Face Cream,facebook,Professionals 30-45,2025-10-08,684,4,0,9.01,22,0.161,0.005847953216374269,0.0
ad_1268,NoiseCancel Headphones,youtube,Women 25-40,2025-11-11,4513,39,0,49.75,24,0.196,0.008641701750498559,0.0
ad_1269,NoiseCancel Headphones,facebook,Students 18-25,2025-10-08,691,5,0,9.77,30,0.255,0.00723589001447178,0.0
ad_1270,NoiseCancel Headphones,google_search,Students 18-25,2025-08-26,65,4,1,0.96,41,0.161,0.06153846153846154,0.25
ad_1271,NoiseCancel Headphones,youtube,Professionals 30-45,2025-10-28,2402,18,0,34.88,47,0.27,0.00749375520399667,0.0
ad_1272,Smartwatch Pro,facebook,Women 25-40,2025-08-16,99,0,0,1.03,43,-0.168,0.0,0.0
ad_1273,Organic Face Cream,youtube,Men 25-40,2025-09-16,314,2,0,3.85,43,-0.102,0.006369426751592357,0.0
ad_1274,NoiseCancel Headphones,youtube,Women 25-40,2025-10-05,2048,19,4,23.19,28,-0.067,0.00927734375,0.21052631578947367
ad_1275,Smartwatch Pro,facebook,Men 25-40,2025-11-05,115,2,1,1.36,27,-0.301,0.017391304347826087,0.5
ad_1276,Smartwatch Pro,instagram,Professionals 30-45,2025-08-25,631,8,1,6.78,23,0.435,0.012678288431061807,0.125
ad_1277,Online MBA Course,youtube,Students 18-25,2025-09-13,727,5,2,7.84,12,0.216,0.0068775790921595595,0.4
ad_1278,Organic Face Cream,facebook,Professionals 30-45,2025-09-30,693,10,0,7.18,13,0.084,0.01443001443001443,0.0
ad_1279,NoiseCancel Headphones,google_search,Professionals 30-45,2025-10-12,376,13,1,5.61,51,0.042,0.034574468085106384,0.07692307692307693
ad_1280,Eco Bottle,youtube,Students 18-25,2025-09-19,956,6,0,13.92,16,0.474,0.006276150627615063,0.0
ad_1281,Smartwatch Pro,youtube,Men 25-40,2025-09-18,1144,6,0,12.3,29,-0.151,0.005244755244755245,0.0
ad_1282,Online MBA Course,instagram,Professionals 30-45,2025-09-28,174,1,0,2.4,22,0.416,0.005747126436781609,0.0
ad_1283,Eco Bottle,youtube,Professionals 30-45,2025-10-26,437,2,0,4.4,44,0.084,0.004576659038901602,0.0
ad_1284,Smartwatch Pro,youtube,Women 25-40,2025-08-21,402,3,0,5.88,26,0.602,0.007462686567164179,0.0
ad_1285,Eco Bottle,google_search,Students 18-25,2025-10-16,1488,67,5,16.09,36,0.061,0.04502688172043011,0.07462686567164178
ad_1286,Organic Face Cream,facebook,Professionals 30-45,2025-11-06,165,3,0,2.33,47,-0.134,0.01818181818181818,0.0
ad_1287,Eco Bottle,youtube,Men 25-40,2025-09-02,68,0,0,0.79,45,0.52,0.0,0.0
ad_1288,Online MBA Course,facebook,Students 18-25,2025-10-10,1546,20,0,15.69,54,0.422,0.0129366106080207,0.0
ad_1289,Organic Face Cream,youtube,Women 25-40,2025-09-27,850,7,0,12.61,55,0.242,0.00823529411764706,0.0
ad_1290,Smartwatch Pro,youtube,Students 18-25,2025-09-30,1342,22,0,19.14,56,0.336,0.01639344262295082,0.0
ad_1291,Organic Face Cream,google_search,Women 25-40,2025-10-01,809,28,0,11.7,55,0.336,0.034610630407911,0.0
ad_1292,Smartwatch Pro,facebook,Students 18-25,2025-09-17,57,1,0,0.8,58,0.226,0.017543859649122806,0.0
ad_1293,Online MBA Course,instagram,Students 18-25,2025-08-31,1792,14,2,22.4,14,-0.037,0.0078125,0.14285714285714285
ad_1294,NoiseCancel Headphones,instagram,Students 18-25,2025-08-26,1024,15,0,10.92,45,0.049,0.0146484375,0.0
ad_1295,Organic Face Cream,instagram,Professionals 30-45,2025-08-24,1478,19,1,19.96,22,0.56,0.012855209742895805,0.05263157894736842
ad_1296,Smartwatch Pro,facebook,Students 18-25,2025-09-21,1534,14,1,16.56,23,0.235,0.009126466753585397,0.07142857142857142
ad_1297,Organic Face Cream,facebook,Students 18-25,2025-10-03,590,13,4,6.24,21,0.264,0.022033898305084745,0.3076923076923077
ad_1298,Eco Bottle,facebook,Men 25-40,2025-10-27,211,0,0,2.33,19,-0.159,0.0,0.0
ad_1299,Eco Bottle,instagram,Professionals 30-45,2025-10-24,853,5,0,10.49,31,-0.43,0.005861664712778429,0.0
ad_1300,Organic Face Cream,instagram,Women 25-40,2025-10-28,732,12,2,8.23,38,0.44,0.01639344262295082,0.16666666666666666
ad_1301,Smartwatch Pro,youtube,Men 25-40,2025-09-30,208,6,1,2.41,38,0.206,0.028846153846153848,0.16666666666666666
ad_1302,NoiseCancel Headphones,facebook,Professionals 30-45,2025-09-22,865,11,0,9.99,40,-0.125,0.012716763005780347,0.0
ad_1303,Organic Face Cream,google_search,Men 25-40,2025-10-29,1097,33,0,12.65,16,-0.234,0.0300820419325433,0.0
ad_1304,Organic Face Cream,instagram,Students 18-25,2025-09-26,357,8,0,3.77,44,0.455,0.022408963585434174,0.0
ad_1305,Eco Bottle,google_search,Women 25-40,2025-08-27,240,8,1,2.99,48,-0.072,0.03333333333333333,0.125
ad_1306,Smartwatch Pro,google_search,Students 18-25,2025-08-16,70,1,0,0.7,56,0.016,0.014285714285714285,0.0
ad_1307,Online MBA Course,youtube,Professionals 30-45,2025-10-01,351,5,0,5.16,15,0.193,0.014245014245014245,0.0
ad_1308,NoiseCancel Headphones,youtube,Students 18-25,2025-10-04,58,0,0,0.73,32,0.283,0.0,0.0
ad_1309,Organic Face Cream,google_search,Students 18-25,2025-08-18,50,0,0,0.51,33,-0.0,0.0,0.0
ad_1310,Smartwatch Pro,youtube,Women 25-40,2025-08-22,4470,43,0,64.04,32,0.045,0.009619686800894854,0.0
ad_1311,NoiseCancel Headphones,youtube,Students 18-25,2025-11-12,468,5,0,6.3,54,0.471,0.010683760683760684,0.0
ad_1312,Online MBA Course,google_search,Professionals 30-45,2025-11-09,488,20,0,6.42,51,-0.039,0.040983606557377046,0.0
ad_1313,NoiseCancel Headphones,google_search,Men 25-40,2025-11-09,4244,138,5,55.56,38,0.147,0.032516493873704054,0.036231884057971016
ad_1314,Smartwatch Pro,facebook,Professionals 30-45,2025-09-13,2681,27,0,39.52,15,0.33,0.010070869078701977,0.0
ad_1315,Online MBA Course,facebook,Students 18-25,2025-08-22,714,14,1,9.76,55,-0.239,0.0196078431372549,0.07142857142857142
ad_1316,Smartwatch Pro,instagram,Students 18-25,2025-10-18,62,0,0,0.82,57,0.18,0.0,0.0
ad_1317,Eco Bottle,youtube,Students 18-25,2025-09-12,630,11,4,7.76,57,0.674,0.01746031746031746,0.36363636363636365
ad_1318,Eco Bottle,facebook,Women 25-40,2025-09-14,1221,6,0,16.25,10,-0.035,0.004914004914004914,0.0
ad_1319,NoiseCancel Headphones,google_search,Students 18-25,2025-08-26,523,16,1,6.86,34,-0.011,0.030592734225621414,0.0625
ad_1320,Smartwatch Pro,google_search,Women 25-40,2025-10-02,775,23,1,10.94,27,-0.355,0.02967741935483871,0.043478260869565216
ad_1321,Online MBA Course,facebook,Men 25-40,2025-09-25,1271,4,0,14.46,28,-0.12,0.003147128245476003,0.0
ad_1322,Eco Bottle,facebook,Women 25-40,2025-09-27,3533,34,2,41.0,23,0.392,0.009623549391452024,0.058823529411764705
ad_1323,Eco Bottle,google_search,Students 18-25,2025-08-19,3182,85,1,33.88,24,-0.172,0.026712759270898806,0.011764705882352941
ad_1324,Organic Face Cream,youtube,Professionals 30-45,2025-10-26,1018,9,0,12.95,16,0.299,0.008840864440078585,0.0
ad_1325,Smartwatch Pro,google_search,Men 25-40,2025-08-25,2336,61,2,24.97,24,0.29,0.026113013698630137,0.03278688524590164
ad_1326,Online MBA Course,instagram,Men 25-40,2025-10-09,835,15,0,11.25,56,0.081,0.017964071856287425,0.0
ad_1327,Eco Bottle,google_search,Students 18-25,2025-10-17,409,10,0,5.59,50,0.312,0.02444987775061125,0.0
ad_1328,Eco Bottle,facebook,Men 25-40,2025-09-15,403,8,0,5.34,48,0.602,0.019851116625310174,0.0
ad_1329,Smartwatch Pro,google_search,Men 25-40,2025-10-04,3016,113,0,32.44,38,0.15,0.03746684350132626,0.0
ad_1330,Organic Face Cream,youtube,Students 18-25,2025-10-20,1149,16,0,12.84,34,0.679,0.01392515230635335,0.0
ad_1331,Online MBA Course,google_search,Women 25-40,2025-10-11,524,12,0,7.31,16,0.239,0.022900763358778626,0.0
ad_1332,Online MBA Course,facebook,Professionals 30-45,2025-10-15,1622,15,0,21.28,20,0.098,0.009247842170160296,0.0
ad_1333,NoiseCancel Headphones,google_search,Students 18-25,2025-08-22,175,6,0,2.61,23,0.164,0.03428571428571429,0.0
ad_1334,Smartwatch Pro,youtube,Men 25-40,2025-10-13,647,2,0,6.68,16,0.07,0.0030911901081916537,0.0
ad_1335,Organic Face Cream,facebook,Professionals 30-45,2025-10-15,278,3,0,3.87,26,0.504,0.01079136690647482,0.0
ad_1336,Online MBA Course,google_search,Professionals 30-45,2025-09-19,875,22,0,10.03,42,0.048,0.025142857142857144,0.0
ad_1337,Online MBA Course,facebook,Men 25-40,2025-11-10,415,7,0,5.62,53,0.235,0.016867469879518072,0.0
ad_1338,NoiseCancel Headphones,instagram,Men 25-40,2025-10-04,869,3,0,10.9,31,0.4,0.0034522439585730723,0.0
ad_1339,Eco Bottle,facebook,Students 18-25,2025-10-09,2255,33,0,28.95,51,-0.015,0.014634146341463415,0.0
ad_1340,Online MBA Course,instagram,Men 25-40,2025-11-01,278,0,0,2.85,40,-0.345,0.0,0.0
ad_1341,Smartwatch Pro,instagram,Women 25-40,2025-09-16,765,10,0,10.61,14,-0.399,0.013071895424836602,0.0
ad_1342,Eco Bottle,google_search,Women 25-40,2025-10-28,585,28,0,8.4,33,0.537,0.04786324786324787,0.0
ad_1343,Online MBA Course,instagram,Women 25-40,2025-08-26,2616,39,1,34.31,37,0.764,0.014908256880733946,0.02564102564102564
ad_1344,Organic Face Cream,google_search,Men 25-40,2025-09-01,831,21,1,11.85,22,0.043,0.02527075812274368,0.047619047619047616
ad_1345,Organic Face Cream,facebook,Women 25-40,2025-08-21,509,7,0,6.94,32,-0.371,0.0137524557956778,0.0
ad_1346,Organic Face Cream,youtube,Men 25-40,2025-08-31,414,1,0,5.8,41,0.2,0.0024154589371980675,0.0
ad_1347,Eco Bottle,facebook,Men 25-40,2025-09-27,2438,35,1,32.08,46,-0.318,0.01435602953240361,0.02857142857142857
ad_1348,Eco Bottle,youtube,Women 25-40,2025-10-27,1631,20,0,17.84,40,0.217,0.012262415695892091,0.0
ad_1349,NoiseCancel Headphones,facebook,Men 25-40,2025-08-20,248,4,0,2.53,49,-0.195,0.016129032258064516,0.0
ad_1350,Eco Bottle,facebook,Students 18-25,2025-10-29,718,7,2,7.88,46,0.595,0.009749303621169917,0.2857142857142857
ad_1351,Eco Bottle,instagram,Professionals 30-45,2025-10-06,1407,14,1,16.45,13,0.071,0.009950248756218905,0.07142857142857142
ad_1352,Organic Face Cream,instagram,Students 18-25,2025-10-19,1778,22,2,25.3,56,-0.413,0.012373453318335208,0.09090909090909091
ad_1353,NoiseCancel Headphones,instagram,Professionals 30-45,2025-10-25,214,2,0,2.93,50,-0.131,0.009345794392523364,0.0
ad_1354,NoiseCancel Headphones,instagram,Students 18-25,2025-10-30,1400,22,0,15.44,55,-0.093,0.015714285714285715,0.0
ad_1355,Smartwatch Pro,google_search,Students 18-25,2025-10-14,2801,92,5,28.3,30,0.124,0.03284541235273117,0.05434782608695652
ad_1356,Organic Face Cream,facebook,Men 25-40,2025-09-17,340,3,0,3.73,17,0.276,0.008823529411764706,0.0
ad_1357,Eco Bottle,youtube,Women 25-40,2025-10-14,1306,6,0,18.89,34,-0.586,0.004594180704441042,0.0
ad_1358,Online MBA Course,instagram,Students 18-25,2025-08-19,1169,23,0,13.87,58,0.19,0.019674935842600515,0.0
ad_1359,NoiseCancel Headphones,facebook,Men 25-40,2025-10-16,3,0,0,0.03,46,-0.122,0.0,0.0
ad_1360,Organic Face Cream,facebook,Men 25-40,2025-09-05,770,4,0,9.03,25,-0.096,0.005194805194805195,0.0
ad_1361,Smartwatch Pro,google_search,Professionals 30-45,2025-10-18,4000,109,7,47.85,13,0.698,0.02725,0.06422018348623854
ad_1362,Organic Face Cream,instagram,Professionals 30-45,2025-10-22,1767,10,0,21.53,23,0.309,0.005659309564233163,0.0
ad_1363,Online MBA Course,youtube,Men 25-40,2025-10-04,189,2,0,2.35,23,-0.332,0.010582010582010581,0.0
ad_1364,Organic Face Cream,facebook,Women 25-40,2025-09-20,178,1,0,2.64,22,-0.348,0.0056179775280898875,0.0
ad_1365,Organic Face Cream,instagram,Professionals 30-45,2025-09-29,865,9,0,9.93,21,0.086,0.010404624277456647,0.0
ad_1366,Eco Bottle,instagram,Students 18-25,2025-10-14,501,10,1,5.62,48,0.17,0.01996007984031936,0.1
ad_1367,Eco Bottle,google_search,Students 18-25,2025-10-16,2354,90,12,30.74,39,-0.188,0.038232795242141036,0.13333333333333333
ad_1368,NoiseCancel Headphones,facebook,Men 25-40,2025-11-02,687,6,0,9.44,12,0.145,0.008733624454148471,0.0
ad_1369,Organic Face Cream,google_search,Men 25-40,2025-10-04,812,26,1,11.9,40,0.406,0.03201970443349754,0.038461538461538464
ad_1370,Online MBA Course,instagram,Women 25-40,2025-09-12,640,4,1,7.27,34,-0.446,0.00625,0.25
ad_1371,NoiseCancel Headphones,google_search,Professionals 30-45,2025-11-03,383,10,1,4.26,28,0.04,0.02610966057441253,0.1
ad_1372,Online MBA Course,google_search,Men 25-40,2025-09-26,73,3,0,0.94,28,0.441,0.0410958904109589,0.0
ad_1373,Eco Bottle,youtube,Students 18-25,2025-11-04,527,3,0,6.41,23,-0.162,0.0056925996204933585,0.0
ad_1374,Organic Face Cream,google_search,Professionals 30-45,2025-09-19,149,6,0,2.11,28,0.362,0.040268456375838924,0.0
ad_1375,Eco Bottle,google_search,Men 25-40,2025-08-24,1902,50,2,26.66,22,-0.275,0.026288117770767613,0.04
ad_1376,Eco Bottle,instagram,Students 18-25,2025-11-02,2042,21,0,22.2,33,0.838,0.01028403525954946,0.0
ad_1377,Organic Face Cream,facebook,Men 25-40,2025-11-03,1322,22,1,17.74,28,-0.171,0.01664145234493192,0.045454545454545456
ad_1378,Eco Bottle,youtube,Men 25-40,2025-10-18,856,8,0,12.64,44,-0.082,0.009345794392523364,0.0
ad_1379,Organic Face Cream,facebook,Women 25-40,2025-10-28,1604,20,2,17.35,58,-0.276,0.012468827930174564,0.1
ad_1380,Smartwatch Pro,google_search,Men 25-40,2025-09-04,319,7,1,4.63,14,0.13,0.0219435736677116,0.14285714285714285
ad_1381,Online MBA Course,youtube,Professionals 30-45,2025-08-30,167,1,0,2.46,50,0.209,0.005988023952095809,0.0
ad_1382,Organic Face Cream,facebook,Professionals 30-45,2025-10-28,93,1,0,1.15,42,0.375,0.010752688172043012,0.0
ad_1383,Smartwatch Pro,google_search,Women 25-40,2025-09-05,123,4,0,1.25,25,0.276,0.032520325203252036,0.0
ad_1384,Organic Face Cream,youtube,Women 25-40,2025-08-19,3147,25,3,37.54,26,0.142,0.00794407372100413,0.12
ad_1385,Smartwatch Pro,facebook,Men 25-40,2025-09-13,268,2,0,3.03,39,0.016,0.007462686567164179,0.0
ad_1386,Organic Face Cream,facebook,Students 18-25,2025-09-07,1054,9,1,14.61,16,-0.183,0.008538899430740038,0.1111111111111111
ad_1387,Eco Bottle,instagram,Professionals 30-45,2025-10-08,1249,20,0,13.52,30,0.669,0.016012810248198558,0.0
ad_1388,NoiseCancel Headphones,facebook,Women 25-40,2025-09-16,336,4,0,4.2,55,0.008,0.011904761904761904,0.0
ad_1389,NoiseCancel Headphones,youtube,Men 25-40,2025-11-10,72,0,0,0.77,37,0.137,0.0,0.0
ad_1390,Organic Face Cream,google_search,Professionals 30-45,2025-10-20,1740,58,4,22.23,16,-0.201,0.03333333333333333,0.06896551724137931
ad_1391,NoiseCancel Headphones,facebook,Students 18-25,2025-08-27,73,0,0,0.82,17,-0.201,0.0,0.0
ad_1392,Online MBA Course,facebook,Students 18-25,2025-09-20,2099,20,0,30.27,17,0.047,0.009528346831824679,0.0
ad_1393,Organic Face Cream,youtube,Professionals 30-45,2025-10-10,265,4,0,3.38,55,0.151,0.01509433962264151,0.0
